manufacturer_id	manufacturer_name
5300	EASTMAN KODAK COMPANY
4722	HEALTH PLUS INC.
4502	SUMMIT BREWING COMPANY
7310	LEWIS BAKERIES INC.
2675	MAKOTO
11842	BEDILLION HONEY FARM
8952	BELL-CARTER FOODS, INC
8925	ALB-GOLD TEIGWAREN, GEFLUGELHO
9453	RIEHLE ENTERPRISES LLC
4575	PACIFIC MOUNTAIN FARMS LTD
5098	FORMATION BRANDS LLC
8055	CONROY FOODS
4772	MARBURGER FARM DAIRY INC
12558	THE MUNCH BOX
5254	BUTLER EXTRACT CO.
4915	VERIANO FINE FOODS & SPIRITS LTD
10286	VIRGINIA ARTESIAN BOTTLING COMPANY
8463	SRI LANKA GOLD
11501	PARKER MAPLE FARM LLC
12589	PRIDE GOURMET BAKERS
12992	NUTS 'N MORE LLC
8094	IRWIN NATURALS
8890	ALLIED OLD ENGLISH, INC.
3430	ZEKE'S COFFEE
1145	CHACEWATER LLC
8534	CARUSO INC
8399	BARILLA G & R F.LLI S.P.A.
4589	BALLOONS FOR YOU
4244	WILLAKENZIE ESTATE
3632	CRAFT DISTILLERS INC
7066	ARNOLDS MEAT FOOD PRODUCTS INC.
5748	INDIANA BOTANIC GARDENS INC
7541	CHEHALEM INC
13054	STARR HILL BREWERY CO
8624	LNI INTERNATIONAL INC.
499	CERETTO AZIENDE VITIVINICOLE SRL
2098	MINTA BEVERAGES INC
6373	GOLDEN GLASS WINE LLC
10821	VERMONT NUT FREE CHOCOLATES
5708	BROWN BOYS ONION, INC.
6181	ALIMENTITALIA SRL
11715	DEVELEY SENF & FEINKOST GMBH
5072	STILLWATER ARTISANAL ALES LLC
2535	THE NAKED EDGE LLC
6418	OLD MILL GENERAL STORE LLC
8736	SCRIPTO-TOKAI CORPORATION
1987	POIRIER RICHARD INC
1786	GLOBAL SOURCE
8291	FLYING DOG BREWERY
2678	MARTIN POURET
8579	REX'S OUTRAGEOUS LLC
10063	PRIMAL PRODUCTS LLC
1752	FAZIO'S MARKETING INC
4283	VINTAGE ROCKEFELLER
8948	INTERCONTINENTAL CIGAR
3364	BARD'S TALE BEER COMPANY LLC
7750	FIRST SOURCE LLC
5983	JIM KELLY INC.
12676	TERROIR WINE GROUP
6074	VINTUS LLC
6885	GANZ
708	LEFGROUP, LLC
4301	CARCO TRADING
9474	FAMILY TREE FARMS
7881	SHALOM INTERNATIONAL CORP.
3775	DIAMANDES USA
9452	MONTECASTELLI SELECTIONS LTD
11714	TUTTI GOURMET INC
1079	OH BABY FOODS INC
3924	A & G TEXTILES INC
4419	BRECKENRIDGE PHARMACEUTICAL INC.
8369	LUDWIG WEINRICH GMBH AND CO KG
606	ISLAND BRAND SEAFOOD IMPORTS
6766	DON SEBASTIANI & SONS
5871	CAMPAGNA-TURANO BAKERIES INC
6773	ENER-G FOODS INC
1773	RICHTER & COMPANY GMBH
9599	PHILLY SEAFOOD
10915	NUZEE INC
11659	P.K. KINDER'S INC
7362	DEL MONTE FOODS COMPANY
1815	CARRS FOODS INTERNATIONAL LTD,
31	DIETHELM KELLER GROUP
303	NEW WHEY NUTRITION
521	KONAMI
7091	MYX BEVERAGES INC
11730	KOKIE COSMETICS INC
7299	STRENGTH OF NATURE LLC
11849	ELLISON BREWERY + SPIRITS
3320	COMFORT STAR BRANDS LLC
2718	MARIAH FOODS
6280	KOHINOOR FOODS LTD
8708	BRIGHT AIR
11113	LOVE CORN USA INC
4025	MR SPORTS
8162	OLD NASSAU IMPORTS
1609	CINACIA LLC
1883	PURA VIDA FARMS
7162	YODER POPCORN CO INC
4882	MINSLEY INC
1661	THOMAS FOGARTY WINERY
10536	LES CHARMES
1015	AU CONTRAIRE WINES
176	BITTERMILK, L.L.C.
10663	AGROPECUARIA MONTELIBANO S A DE C V
8872	BASCOM FOOD PRODUCT
5341	GOLDSCHMIDT VINEYARDS LLC
4756	CRONENWETT FARMS
10511	YANKEE TRADER SEAFOOD
12555	THE ANDRETTI WINE GROUP
2518	CASTANO FOODS INC.
8722	NANTUCKET HARVEST CO INC
4849	CUMBERLAND PACKING CORP.
12213	LANGLOIS CHATEAU VINS FINS DE LOIRE
9494	COMPAGNIA ALIMENTARE ITALIANA
11216	ROSA FOODS INC
2936	VINOS DEL SUR
7271	LION CAPITAL
7691	CALIFORNIA INSIDE & OUT INC
3417	SX LATIN BRANDS
3114	FIVE STAR FOODS
12309	BA SPORTS NUTRITION LLC
2427	AWE SUM ORGANICS INC
11746	MYBITE VITAMINS LLC
10762	CROSS-BRANDS MANUFACTURING LLC
11677	CENTO FINE FOODS, INC.
13157	GREATER GOOD FOODS LLC
5236	BROTHERS BAKING CO INC
7345	PENNSYLVANIA BREWING COMPANY
3993	SAMMY'S BEACH BAR
7585	HOT STUFF FOODS LLC
12251	EVOLUTION SALT CO.
6968	SPOONTIQUES INC
11792	BAUSCH HEALTH COMPANIES INC
12833	US DURUM PRODUCTS LTD
13221	RUST EVADER CORPORATION
6109	ALKALINE WATER INC
5604	ESSENTIA WATER INC
2091	SUPREME PIEROGIES INC
8490	INTERNATIONAL PIPES & ACCESSORIES LLC
8784	INVITING FOODS LLC.
3455	TANJOE
135	CAPAY ORGANIC
1669	BERKLEY SQUARE CO
11587	DR. CANUSO LLC
2998	STEAKS SAUCE & MORE INC
6734	HEALTH FROM THE SUN PRODUCTS
3641	GEOFRUT LTDA
392	SUGAT INDUSTRIES LTD
1380	PEACEFUL MOUNTAIN INC
4715	SAUCONY CREEK BREWING COMPANY
2041	ALIANCA - VINHOS DE PORTUGAL SA
593	MICHAELS OF BROOKLYN INC
6311	NEW AMERICAN FOOD PRODUCTS
8095	SYMAK SALES CO INC
2984	DALE'S SAUCES, INC.
13052	WILD RIVER MARKETING
5704	ARIZONA STRONGHOLD VINEYARDS
10532	ATLANTIC CAPES FISHERIES INC
11231	26 CALIFORNIA BAZAR WHOLESALE INC
249	P.S. LET'S EAT INC
8626	CREATIVE KIDS INC
8497	THE STASH TEA COMPANY
9642	BOSLEY INC
4821	GRUPO HERES S. DE R.L. DE C.V.
4480	THE CLOROX COMPANY
10078	HIGHLAND SUGARWORKS
2193	CELL-NIQUE
3130	ONESOURCE WATER LLC
9556	IP BRANDS LLC
467	ABRUZZINO'S ITALIAN BAKERY
9710	DIAMOND CO
12529	GLAS LLC
7246	MILLER PRODUCTS INC
12884	TEQUILAS PREMIUM INC
4689	BROADBENT SELECTIONS INC
11652	THE REAL COCONUT PRODUCTS CO LLC
7883	AMERICAN WINE DISTRIBUTORS INC
10631	MARLO'S BAKESHOP
3021	BLUE AGAVE IMPORTERS INC.
9413	ARKK FOOD COMPANY
8108	AVANTI CIGAR COMPANY
7133	VALE WOOD FARMS
2227	COLOPLAST A/S
8990	L A ALOE LLC
8296	REGENT BABY PRODUCTS CORP
6131	BRANDLIN
12199	TRIUMPH PLANT CO.
4577	MERCHANT DU VIN CORP.
1500	BODEGAS BAIGORRI
1619	BARTUSH-SCHNITZIUS FOODS
7242	HOME RUN INN INC
10737	BBQ BUTLER
12434	TACO BELL CORP
2555	PURPLE FEET WINES LLC
10118	ALPHA OMEGA
4266	GOLD MEDAL PRODUCTS CO
3256	MYSTICAL DISTRIBUTION COMPANY
10475	POOP BAGS.COM LLC
4407	VALLEY FINE FOODS COMPANY
6909	CULINARY COLLECTIVE
8163	UNIQUE PRETZEL BAKERY INC
7531	COLE'S QUALITY FOODS, INC.
2248	SPLENDID PRODUCTS
2107	KAY'S NATURALS INC
7461	GNU FOODS LLC
1720	BENEVOLENT BONES
760	WILD AGAVE IMPORTS LLC
4624	BLUE DIAMOND GROWERS
1765	MCCORMACK APIARIES INC
4901	DOGS LOVE KALE
6345	BORRELLI DISTRIBUTORS INC
10349	MILAS FOODS LLC
3399	TRAVALO
9633	KAISER FOODS, INC
6192	NESTOR IMPORTS INC
6098	RP'S PASTA COMPANY
12342	SOUTH MILL MUSHROOM SALES INC
957	HONEYTREE, INC.
3198	VON STRASSER WINERY
10543	PACIFIC GOLD SA
11624	GRENADE LTD
7182	HESS BROS. FRUIT CO.
8522	KESSLER'S INCORPORATED
2270	GRAIL WINE SELECTIONS LLC
8589	ONEG FOODS INC
2087	J&C ENTERPRISES INC
1248	HENDRICKSON'S INC
5820	LAIRD & COMPANY
10868	LINK WINES AND SPIRITS LLC
12525	FRONTERA SL LLC
7450	CHOBANI INC
5196	MILLER'S CHEESE CORP
3129	SOCIETA AGRICOLA NICOLIS ANGELO E FIGLI
9229	IROKOS GROUP LLC
12959	APOLLO HEALTH & BEAUTY CARE CORPORATION
9379	SNOWVILLE CREAMERY LLC
41	JOH. A. BENCKISER GMBH
10049	ARTHUR SCHUMAN INC
3182	WN PHARMACEUTICALS LTD
4746	ANHEUSER-BUSCH IN BEV SA
7210	PARIS ACCESSORIES INC
13133	SFOGLINI LLC
8519	ORKLA ASA
5029	ANDY'S MEDITERRANEAN GRILLE
7967	GILLIAN'S FOODS INC
9437	LANGLEY EMPIRE CANDLE LLC
412	JEFF RUNQUIST WINES
6471	QUINTA DE CABRIZ
6794	ORCHARD SWEET FOODS
12965	NESSALLA, LLC
4499	KOON CHUN HING KEE SOY & SAUCE
3014	LA SALLE CAPITAL GROUP
13143	BEIJING CHOICE ELECTRONIC TECHNOLOGY CO
7500	INTEGRATED GLOBAL ORGANICS COMPANY LLC
1374	GROEZINGER PROVISIONS INC
1454	LOVE COOKING COMPANY
11356	CAULIPOWER LLC
6754	THE BELHAVEN BREWERY COMPANY LTD.
4493	LONE STAR CITRUS GROWERS
12769	AMISH SMOKEHOUSE
4311	TESSENDIER USA LLC
2000	INTERGROW GREENHOUSES INC
12961	PAUL'S QUINOA
2461	HEALTHY TIMES NATURAL FOODS
4988	PURITY ORGANIC LLC
6168	BREWLA, INC
6202	CORK ALLIANCE INC
6139	STEVEN LYLES FARMS
2972	44 NORTH DISTILLERY
449	AUVIL FRUIT COMPANY
7469	MEDELA INC
8372	ENDANGERED SPECIES CHOCOLATE COMPANY
8966	ALBERT BARTLETT & SONS LTD
3838	CHAMPION FOODS LLC
4718	KEYSTONE FOOD PRODUCTS INC.
5984	HERON POINT SEAFOOD INC
10367	POWER DEVICES LLC
7403	CENTRAL WEST PRODUCE
5732	RHINEGEIST BREWERY
7213	LONDON GROUP LLC
7601	NATURAL HOME DECOR LLC
3631	SAN GENNARO FOODS, INC.
8282	CK LIFE SCIENCES INTL HOLDINGS INC
3972	RIO FRESH
8517	GOURMET TRADING COMPANY
4845	CAVALIER-GULLING-WILSON CO.
3436	ADVENT INTERNATIONAL
1330	DOMAINE CLARENCE DILLON SAS
5555	BODEGAS ANADAS S.A.
6630	W. MESTEMACHER GMBH
8132	YES TO LTD
12482	FONTAINE SANTE INC
10803	STEEP HILL IMPORTING LLC
477	REALLY RAW HONEY COMPANY
11760	CLEVER DOG PRODUCTS LLC
3546	LA TORTILLERIA, INC.
8930	XL ENERGY CORP
1261	MOR GRO FARMS INC
6877	DR. IN THE KITCHEN LLC
7673	AMERICAN OUTLAW SPIRITS INC
6316	NORPRO
6544	ENOR INTERNATIONAL INC
7390	BRIDGEWATER CANDLE COMPANY
5125	XIKAR INC
8597	CO.EXIST NUTRITION CORPORATION
4717	HIGH VALLEY CELLARS
491	JYC FOODS
633	TABOR HILL WINERY
10848	SIMPLE SCIENCE, LLC
5085	GLOBAL PRODUCE
5405	MAVUNO, LLC
10611	JOHN F MARTIN & SONS INC
12881	INGRAINED INC
4819	NEW LEAF PAPER
6847	EXPORTADORA Y SERVICIOUS RUCARAY S. A.
10618	TOLEDO SPIRITS COMPANY
12412	BELA PURE NATURAL SOAPS
7365	THE MADELAINE CHOCOLATE COMPANY
3615	MAZZETTI D'ALTAVILLA
6178	BELFINE BVBA
4556	GRAND A INTERNATIONAL CO INC
11399	ROKZ DESIGN GROUP LLC
9102	JB'S SAUCES
9405	LOVING PETS INC
10106	FROMAGERIE GUILLOTEAU
6568	WILLIS PRODUCE SALES LLC
12991	ELLIS INFINITY LLC
6422	RIEDEL GLAS AUSTRIA
13006	ADSPEK INDUSTRIES LTD
7857	DIVINE SERENDIPITY LLC
8370	MAMMA CHIA LLC
10392	MY FATHER CIGARS INC
12998	RALSTON FAMILY FARMS
5842	BARGETTO'S SANTA CRUZ WINERY
2859	BISSELL MAPLE FARM
9514	THE HERBAL GARDEN
11244	CONTEL FRESH INC
7095	BAUMER FOODS INC
9675	B4 VENTURES LLC
7449	CRYSTAL HARBOR SEAFOOD LLC
4875	WILDCATCH LLC
1512	STINO DA NAPOLI TRATTORIA - RISTORANTE
5550	DELTA CARBONA L.P.
8279	LUCKY COUNTRY INTERNATIONAL PTY LTD
9845	VIU MANENT Y COMPANIA LIMITADA
2151	KATHIE'S KITCHEN
3758	KNOUSE FOODS COOPERATIVE INC
4272	JACOB, M & SONS
12746	MOLSON COORS BEVERAGE COMPANY
13140	SAUCY LIPS FOODS
1727	MAYA KAIMAL FINE INDIAN FOODS
9536	PRODUCE PACKAGING LTD.
12020	BEE SWEET CITRUS INC.
6653	BURGESS CELLARS, INC
970	GLEEN INC
13005	GOLD CUP FRESH
4196	HICKORY HARVEST FOODS
8429	EASTERN FISH CO.
7012	SHULTZ FOODS CO.
5159	SABEMOS BEVERAGES LLC
1750	WALLY'S NATURAL INC
6325	ANGELES WINE AGENCY
11645	WELLNESS SHOTS CO INC
332	THERMO-SERV LTD
9468	KONA CONNECTION CORP
12021	PEAK ROCK CAPITAL
4660	WORLDWISE INC
8884	RIVERMAID TRADING COMPANY
4404	NATURE'S ANSWER
6534	STEUBEN FOODS INCORPORATED
9368	TYRANENA BREWING COMPANY LLC
8791	SAKAR INTERNATIONAL INC
3734	EDWARD L. MYRICK PRODUCE, INC.
9237	ECOPAX LLC
5590	MAXIMUM HUMAN PERFORMANCE INC
6923	MCCRORIE FAMILY VINEYARDS
4298	5 GENERATION BAKERS
5592	GROUND FRESH INTERNATIONAL INC.
5624	BLUE ZEBRA BRANDS, INC.
3744	M IMPORTS LLC
12744	WHAM-O INC
5814	SKALLI CORPORATION
11983	VIVI'S LIFE LLC
12038	WORLD SPIRITS LTD
7621	LONE STAR WESTERN BEEF INC
10675	BLOSSOM WATER, LLC
1302	RIDGE VINEYARDS
5059	MOORE ORCHARDS
12276	IMTREX INC
9085	KINO INTERNATIONAL VIDEO
5885	EHLERS ESTATE
6186	WOLF CREEK VINEYARDS INC
6331	SCHREIBER FOODS INTERNATIONAL
1951	THE BEVERAGE BOUTIQUE NZ LIMITED
8863	RADIUS CORP
9844	MAISON LOUIS JABOT
244	ADOLF DARBO LTD.
8007	NEUE RUGEN FISCH GMBH & CO
9112	GOLDEN WEST FOOD GROUP INC
9149	CHOO CHOO R SNACKS INC.
9632	DESERT VALLEY DATE
8333	CORELL'S POTATO CHIPS
1508	MOUNTAIN OCEAN LTD
8981	HANNAH MAX SNACKS
6405	SCHOLARS INN BAKEHOUSE
13168	JACENT INC
3837	KEKE BEACH DISTILLING CO
11580	NESTLE CHOCOLATE & CONFECTION CO INC.
3310	THE MEMORY COMPANY LLC
11704	CA'DI ALTE SCA
9463	KRISPY KREME DOUGHNUT CORPORATION
6348	SAEGERTOWN GINGER ALE CO INC
5764	PRE BRANDS LLC
197	NATURE SNAX
1054	BIG LITTLE FUDGE
7374	POTANDON PRODUCE LLC
9211	ZEBRA PEN CORP.
11173	COUNTRY SNACKS MANUFACTURING INC
3944	CRYSTAL GEYSER WATER COMPANY
8012	TORNANTE MDP JOE HOLDING LLC
8377	METOMPKIN BAY OYSTER CO. INC.
12016	GREAT LAKES FISH CORP
4696	TRAX FARMS INC
11275	SA DESIGNER PARFUMS LTD
10137	FOCUS CONSUMER HEALTH, LLC
2944	HALUTZA OLIVE OIL
6344	THERA PEARL LLC
10347	RANCHO CHAVOLLAS
12644	CHANDELEUR BREWING COMPANY
4801	PASTIFICIO ARTIGIANO CAV. GIUSEPPE COCCO
2895	CLASSIC MARKETING COMPANY
1637	AMERICAN FLATBREAD
7860	CCA INDUSTRIES, INC.
3644	TRUE TONIQS LLC
3159	GOOD THINGS, INC.
2823	WILEY'S SPECIALTY FOODS INC
9613	GROWER SERVICES LLC
1027	ORCHARD GATE
532	RED ZOO MARKETING
6805	SUPERIOR DAIRY INC.
6020	INDEPENDENT MARKETING ALLIANCE
3849	BBI PRODUCE INC
11921	COLLECTIVE ARTS BREWING
8125	BORINQUEN BISCUIT CORP
3912	MAPLE LEAF FARMS INC
2040	TEMPLE TURMERIC INC
7453	STRAUB BREWERY INC
12331	GOLDTHREAD LLC
8281	UNITED EXCHANGE CORP
10721	ONEKIND.25 LLC
5914	CHILTON LABORATORIES INC
590	VETOQUINOL GROUP
1845	MONSIEUR TOUTON SELECTIONS LTD
7245	OLIVER WINERY & VINEYARDS
19	NEWS CORPORATION
10310	PEAK ORGANIC BREWING COMPANY LLC
3508	MEDIAID PHX, AZ
414	BERKELEY CLUB BEVERAGES INC
4738	CASTEL FRERES S.A.S.
5473	BLASER'S USA, INC.
9382	FOREVER CHEESE
505	CLAY-PARK LABS, INC.
5758	WADDINGTON PLC
2365	1805 WINES
7325	MILLENNIUM PRODUCTS INC
10809	LYNCO DISTRIBUTION, INC.
814	HANS FREITAG GMBH & CO KG
12043	LA CARRETA
4654	FORWARD FOODS LLC
11283	PEOPLES ORGANIC COFFEE
661	TOPPERSCOT, INC
4478	AGRIVENTURES USA
11100	ACOGRAPES
11366	SUNRISE ORCHARDS INC
379	SCRATCH & GRAIN BAKING CO.
9518	N. K. HURST COMPANY
12206	SIDESHOW SNACKS CO.
1419	UNITED HOME TECHNOLOGIES LLC
13116	BLUE MARBLE COCKTAILS INC
8636	WICK'S PIES INC
10284	EARTHY LLC
11916	BOBALU LLC
8538	GLOBAL HARVEST FOODS LTD.
11990	HEMPVANA LLC
1322	AGRI ITALIA
9732	WICKED JOE LLC
8969	GUATEPLAST S.A.
11751	AUSTRALIS AQUACULTURE LTD
1433	MISTY MATE INC
7306	DANONE WAVE
6310	FLYING MONKEYS CRAFT BREWERY
7647	CARRINGTON TEA COMPANY
1693	ALMAR SALES CO INC
3570	EDRINGTON AMERICAS
2877	ALTON SEAFOOD INC
2568	LA CHABLISIENNE S.C.A.
5252	BAY ISLAND INC.
8339	CREO CAPITAL PARTNERS LLC
7399	WARREN BAKING COMPANY
3339	LOTUS BAKERIES NV
8825	GLOBAL GROWERS FOODS COMPANY LTD
12140	CATOCTIN MTN GROWERS
12573	SAUCE VENTURES LLC
7295	KOVAL INC
1707	ALLERGEASE LLC
2979	HUNEEUS VINTNERS LLC
481	LA MAISON ORPHEE INC.
7204	ALFRED RITTER GMBH & CO KG
3942	LIBERATED WINERY
4454	GINSENG UP CORPORATION
616	TEK PAK INC
11881	EXPORTADORA TEMPO FRUITS SA
5162	ACCELL S.A. DE C.V.
11907	PRIMA TECHNOLOGIES INC
5806	THE DUCK-RABBIT CRAFT BREWERY
10905	UNCLE JIMMY PRODUCTS
7878	NORTH AMERICAN COFFEE PARTNERSHIP
7783	KRISTIAN REGALE, INC.
6810	MAROMA FOODS INC
4243	AMERICA TUNG LING CORP
10074	SANTA BARBARA ESSENTIAL FOODS
3485	PHOENIX PACKAGING CORPORATION
5054	FRIES FAMILY CELLARS
5068	BIG HAPPIE HAIR INC
10077	COMMON WEALTH CIDERS
2860	BORDERS MELONS EAST LLC
10637	COMMUNITY FOODS INC.
1409	SOO FOO LLC
5802	WHITE CASTLE SYSTEM INC
3558	MART FIVE, LLC
1372	EL DORADO BEVERAGE CO
3857	COMERCIALIZADORA GAB SA DE CV
6463	PULMUONE LTD
12757	WALKWHIZ LLC
1274	REAL FOODS PTY LTD
5245	GENNARO AURICCHIO SPA
8272	BEAUTY IDEAS GROUP LLC
6864	BIERY CHEESE CO
4719	CANTINA DEL TABURNO
7910	JOSEPH PHELPS VINEYARDS
1826	KLIN SPIRITS LLC
8788	THE JAMES VALLEY COMPANY
7792	THE FILLO FACTORY, INC.
3548	OMRON CORPORATION
11728	BREWSTER WALLCOVERING COMPANY
2420	R&B CELLARS
5979	A.C. SRL
6287	HEINEMAN WINERY
11365	BLUEBERRIES S.A.
1074	LITTLE SECRETS, LLC
8158	CREATIVE BRANDS INC
12551	DELICIOUSNACKS LLC
12598	GOLDKENN
1378	TANTEO SPIRITS LLC
2496	BETHEL GRAIN COMPANY
5308	BAMBU IMPORTS LLC
3654	PAUL HOBBS INC
8706	PATSY'S BRAND INC
1066	IMPEX BEVERAGES INC
12986	THE KONERY LLC
12488	DIRECT SOURCE INTERNATIONAL
4271	FRESH TEX PRODUCE
1439	BIOCARE LABS LTD.
2369	UAS LABORATORIES
2284	PACIFIC MERCHANTS TRADING COMPANY
5088	T J BLACKBURN SYRUP WORKS INC
5417	BLUE NECTAR SPIRITS COMPANY LLC
8475	NAKED GRANOLA, LLC
10810	YACHAK LLC
1538	DOMINEX NATURAL FOODS LLC
12696	THE HEMP DIVISION
1625	CALBEE FOODS CO LTD
6919	THE SEAWEED BATH CO LLC
1991	OTSUKA AMERICA FOODS INC
3480	FARMING TECHNOLOGY INC
10497	AGRICOLA ANDREA
9716	TADGREEN INC
2342	TORII MOR WINERY
4263	SEAFRESH INDUSTRY PUBLIC COMPANY LIMITED
6675	CHOCOLATE PIZZA COMPANY INC.
9030	DOG-E-GLOW
987	TRU BAMBOO LLC
1126	THE IRISH CHOCOLATE COMPANY LTD.
10710	DOLLAR TREE INC
10148	FINAFLEX
7507	ABBOTT LABORATORIES INC
972	SPLINTEK-PPINC
12663	QUARTZITE WATERS LLC
26	NO COMPANY LISTED
5030	SANOFI
8640	HARIBO GMBH & CO KG
9002	LA SPINETTA
12548	BUDDY VALASTRO FOODS LLC
2216	BAJA SON GROWERS LLC
2343	D'ARTAGNAN LLC
8426	BUG JUICE BRANDS INC
11416	OAK RIDGE WINERY
2056	BLUE DIAMOND MEAT CO INC
2724	DIVA FARMS LTD
6562	INES ROSALES SA
2576	BUSHWICK COMMISSION CO INC
4890	HARVEST TRADING GROUP INC
6465	MICHAEL ANGELO'S GOURMET FOODS
10176	BOEHRINGER INGELHEIM CORP
11234	FOWLER PACKING CO INC
12174	BATTLEFIELD FARMS INCORPORATED
10238	PRINCETON RESEARCH LLC
1057	BLUE JACKET DAIRY
2443	SOOTHING TOUCH
9442	ALEIA'S GLUTEN FREE FOODS LLC
2428	SALVESTRIN WINE CO
8413	PALMER CANDY COMPANY
3398	OASIS ORGANICS, INC.
11563	FULL MOON FISH CO LLC
10198	IMF ALLIANCE CORPORATION SARL
10910	MUUNA INC
3018	CORDOBA FOODS
7740	MAZZETTA COMPANY
385	OLD SAINT ANDREWS WHISKY
2747	DR. FRANK VINIFERA WINE CELLARS
3900	HEINRICH LEUPOLDT KG
3117	LESHER'S POULTRY FARM INC
12028	THE MOCHI ICE CREAM COMPANY
506	PREMIER PAN COMPANY INC
1841	ANCIENT PEAK INC
8977	JSC SYNERGY
2102	CULBRO CORPORATION
8489	TOM LANGE CO., INC.
12137	CONSOLIDATED NURSERIES LLC
78	BUONA VITA INC
10698	SANTA FE OLE FOOD COMPANY
2249	NATURO GROUP INVESTMENTS INC.
12830	SLOOP BREWING CO
6295	BUCKEYE DISTILLERY
5857	LOUIS FOODS INC
11277	EAT MUD
12878	PENGUIN CITY BREWING COMPANY
6861	PANERA LLC
1997	WILDSTOCK WINES
10845	PJK WINERY LLC
7618	NICHOLAS COFFEE COMPANY
9512	CADRE NOIR IMPORTS
12444	GLOBALMEX INTERNATIONAL
9277	LIDDELL CORP, INC
3683	MOTHER NATURE'S FARMS
4353	CONAIR CORPORATION
4479	SUZANNE'S SPECIALTIES INC
1273	ABC INTERNATIONAL INC
4024	PRO SPECIALTIES GROUP INC
2846	DFI MARKETING, INC.
5191	EDELWEISS IMPORTS INC
12896	CRAVE BETTER FOODS LLC
1485	SOERGEL ORCHARDS
3533	DFO LLC
8040	BALLANTYNE BRANDS LLC
2066	COLORBOK INC
64	HAWAII SEA SPIRITS LLC
12015	TORRE ORIA, S.L.
9446	CORE HOME
12448	SCARGUARD LABS LLC
4716	UNIQUE BEVERAGE COMPANY LLC
8217	AMBER LYN CHOCOLATES, INC.
10648	GAMBLE FAMILY VINEYARDS
10603	JAKEMANS INC
11753	BOYNE VALLEY GROUP
1375	ENZO DE LA TERRA
5902	RAMEY WINE CELLARS
5642	MAURITSON WINES
9478	MEMPHIS CONTRACT PACKAGING INC
7721	GRETCHEN GOEHREND & ASSOC. INC.
6558	CRILLON IMPORTERS LTD
6880	W W WOOD, INC
7010	DR. REDDY'S LABORATORIES INC
3178	LEGEND PRODUCE LLC
11600	JOS A MAGNUS & CO
8814	FUSION GOURMET INC
3492	FORMATICUM
12242	SPENCO MEDICAL CORPORATION
12910	VINTNERS ESTATES DIRECT IMPORTING
3449	ROLIVIA INC
8404	PHILLIPS FOODS INC
3581	PANDOL & SONS
2233	AYCO FARMS
6508	HURON PRODUCE LTD
9972	LES ASSAISONNEMENTS BRIARDS
4425	THE SAFETY ZONE LLC
7532	VOSS OF NORWAY ASA
4606	UTZ QUALITY FOODS, INC.
4381	I CHILL BEVERAGES LLC
2073	BRIGHT OF AMERICA, INC
433	UNITED OLIVE OIL CO
8276	LEE-THOMPSON-FAWCETT COMPANY
7079	BEYU COSMETICS
8073	GREENBERRY ECO-INDUSTRIES LLC
6380	UNITED BRANDS CO INC
9761	DANONE GROUP
7971	MARUKAN VINEGAR USA INC
7015	ZOKU LLC
9372	JEM D FARMS
6349	RUSSO'S GLUTEN FREE GOURMET
8130	PRETZEL PETE INC
12856	BIBIBOP DEVELOPMENT LLC
3862	ROLL GLOBAL LLC
6902	LUNA VINEYARDS
4388	HUMPHREY CHARCOAL CORPORATION
11021	GENEVA INDUSTRIAL GROUP INCORPORATED
4520	IDAHO FRESH-PAK INC
11574	HEALTH AND HAPPINESS GROUP
10206	AVUA IMPORTS
8983	NEENAH PAPER INC
5815	LEHMAN FOODS INC
455	BONAKEMI AB
1771	LIFOAM INDUSTRIES LLC
12446	STILLWATER ORCHARDS
5676	HIGHLINE PRODUCE LIMITED
6513	OHIO MULCH SUPPLY INC
5657	OUTBACK FLASHLIGHTS LLC
9107	ORGANIC FOOD BAR INC
2761	UTMOST BRANDS INC
6600	SBD FOODS LLC
5251	FRESCOS DON GU SA DE CV
3933	S' BETTER FARMS
1733	BAZZINI WINE MERCHANTS
5246	FRANCIS FORD COPPOLA PRESENTS LLC
7990	JOELSON INDUSTRIES, INC.
10100	GREEN GRASS FOODS INC
2906	ICE CAP SPIRITS
2037	ENGARRAFAMENTO PITU LTDA
11143	BA M'BA IMPORT
7477	GOODBYE GLUTEN BAKERIES
11914	NAIL ALLIANCE LLC
9886	SEVENTH GENERATION, INC.
6417	CCL INDUSTRIES INC
13073	JAPAN GOLD USA
10449	MATOSANTOS COMMERCIAL CORP
3783	SOIREEHOME
6702	NCH CORPORATION
1014	AVANTHI INC
5014	RED CHAMBER CO
4093	BUNGE CORPORATION
5633	N. RANGA RAO AND SONS EXPORTS
8862	BIOGLAN PHARMA PLC
5177	CORFU FOODS, INC.
10394	MEDINA SALSA COMPANY LLC
1814	QUALITY PASTA COMPANY
8253	NIKOLA'S BAKERY
3937	PEARSON RANCH LLC
10360	LORD HOBO BREWING COMPANY LLC
12984	HAYES FOOD PRODUCTS INC.
12049	HENRY'S SEAFOOD INC
12469	THE SANTA BARBARA SMOKEHOUSE
5863	CARDINAL DISTRIBUTING CO
13206	PRIDE OF IOWA
13017	HAT CREEK PROVISIONS
8622	CLEVER IMPORTS LLC
10735	JOSEPH RUTIGLIANO & SONS INC
10276	NATURE DELIVERED INC
563	NICA
7181	J.K. PACKING COMPANY
9552	NTC MARKETING INC
5226	STARRY NIGHT WINERY
12156	COLLEFRISIO
7498	K&K CHEESE LLC
